ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
478,5/9/2076,5/9/2076,5/9/2076,19165,SO58884,9.99
477,5/10/2076,5/10/2076,5/10/2076,19165,SO58884,4.99
490,5/11/2076,5/11/2076,5/11/2076,19165,SO58884,53.99
587,5/12/2076,5/12/2076,5/12/2076,14335,SO58885,769.49
217,5/13/2076,5/13/2076,5/13/2076,14335,SO58885,34.99
353,5/14/2076,5/14/2076,5/14/2076,13396,SO58886,2319.99
528,5/15/2076,5/15/2076,5/15/2076,13396,SO58886,4.99
537,5/16/2076,5/16/2076,5/16/2076,13396,SO58886,35
480,5/17/2076,5/17/2076,5/17/2076,13396,SO58886,2.29
560,5/18/2076,5/18/2076,5/18/2076,18019,SO58887,1214.85
606,5/19/2076,5/19/2076,5/19/2076,22168,SO58888,539.99
477,5/20/2076,5/20/2076,5/20/2076,22168,SO58888,4.99
479,5/21/2076,5/21/2076,5/21/2076,22168,SO58888,8.99
361,5/22/2076,5/22/2076,5/22/2076,12698,SO58889,2294.99
380,5/23/2076,5/23/2076,5/23/2076,19602,SO58890,2443.35
540,5/24/2076,5/24/2076,5/24/2076,19602,SO58890,32.6
529,5/25/2076,5/25/2076,5/25/2076,19602,SO58890,3.99
214,5/26/2076,5/26/2076,5/26/2076,19602,SO58890,34.99
598,5/27/2076,5/27/2076,5/27/2076,12014,SO58891,539.99
478,5/28/2076,5/28/2076,5/28/2076,12014,SO58891,9.99
585,5/29/2076,5/29/2076,5/29/2076,28859,SO58892,742.35
214,5/30/2076,5/30/2076,5/30/2076,28859,SO58892,34.99
568,5/31/2076,5/31/2076,5/31/2076,26510,SO58893,742.35
578,6/1/2076,6/1/2076,6/1/2076,25391,SO58894,1214.85
541,6/2/2076,6/2/2076,6/2/2076,25391,SO58894,28.99
530,6/3/2076,6/3/2076,6/3/2076,25391,SO58894,4.99
484,6/4/2076,6/4/2076,6/4/2076,25391,SO58894,7.95
573,6/5/2076,6/5/2076,6/5/2076,25155,SO58895,2384.07
214,6/6/2076,6/6/2076,6/6/2076,25155,SO58895,34.99
574,6/7/2076,6/7/2076,6/7/2076,25079,SO58896,2384.07
217,6/8/2076,6/8/2076,6/8/2076,25079,SO58896,34.99
386,6/9/2076,6/9/2076,6/9/2076,20006,SO58897,1120.49
222,6/10/2076,6/10/2076,6/10/2076,20006,SO58897,34.99
384,6/11/2076,6/11/2076,6/11/2076,27127,SO58898,1120.49
605,6/12/2076,6/12/2076,6/12/2076,22316,SO58899,539.99
479,6/13/2076,6/13/2076,6/13/2076,22316,SO58899,8.99
477,6/14/2076,6/14/2076,6/14/2076,22316,SO58899,4.99
472,6/15/2076,6/15/2076,6/15/2076,22316,SO58899,63.5
561,6/16/2076,6/16/2076,6/16/2076,24183,SO58900,2384.07
477,6/17/2076,6/17/2076,6/17/2076,24183,SO58900,4.99
479,6/18/2076,6/18/2076,6/18/2076,24183,SO58900,8.99
472,6/19/2076,6/19/2076,6/19/2076,24183,SO58900,63.5
357,6/20/2076,6/20/2076,6/20/2076,14830,SO59077,2319.99
478,6/21/2076,6/21/2076,6/21/2076,14830,SO59077,9.99
477,6/22/2076,6/22/2076,6/22/2076,14830,SO59077,4.99
363,6/23/2076,6/23/2076,6/23/2076,14424,SO59078,2294.99
478,6/24/2076,6/24/2076,6/24/2076,14424,SO59078,9.99
487,6/25/2076,6/25/2076,6/25/2076,14424,SO59078,54.99
353,6/26/2076,6/26/2076,6/26/2076,13583,SO59079,2319.99
537,6/27/2076,6/27/2076,6/27/2076,13583,SO59079,35
528,6/28/2076,6/28/2076,6/28/2076,13583,SO59079,4.99
225,6/29/2076,6/29/2076,6/29/2076,13583,SO59079,8.99
217,6/30/2076,6/30/2076,6/30/2076,13583,SO59079,34.99
588,7/1/2076,7/1/2076,7/1/2076,16553,SO59080,769.49
231,7/2/2076,7/2/2076,7/2/2076,16553,SO59080,49.99
528,7/3/2076,7/3/2076,7/3/2076,21188,SO59081,4.99
536,7/4/2076,7/4/2076,7/4/2076,21188,SO59081,29.99
214,7/5/2076,7/5/2076,7/5/2076,21188,SO59081,34.99
490,7/6/2076,7/6/2076,7/6/2076,21188,SO59081,53.99
485,7/7/2076,7/7/2076,7/7/2076,18199,SO59082,21.98
478,7/8/2076,7/8/2076,7/8/2076,18199,SO59082,9.99
477,7/9/2076,7/9/2076,7/9/2076,18199,SO59082,4.99
491,7/10/2076,7/10/2076,7/10/2076,18199,SO59082,53.99
528,7/11/2076,7/11/2076,7/11/2076,25116,SO59083,4.99
214,7/12/2076,7/12/2076,7/12/2076,25116,SO59083,34.99
477,7/13/2076,7/13/2076,7/13/2076,22962,SO59084,4.99
222,7/14/2076,7/14/2076,7/14/2076,22962,SO59084,34.99
529,7/15/2076,7/15/2076,7/15/2076,29092,SO59085,3.99
480,7/16/2076,7/16/2076,7/16/2076,29092,SO59085,2.29
583,7/17/2076,7/17/2076,7/17/2076,24089,SO59086,1700.99
217,7/18/2076,7/18/2076,7/18/2076,24089,SO59086,34.99
225,7/19/2076,7/19/2076,7/19/2076,24089,SO59086,8.99
583,7/20/2076,7/20/2076,7/20/2076,21018,SO59087,1700.99
539,7/21/2076,7/21/2076,7/21/2076,21018,SO59087,24.99
529,7/22/2076,7/22/2076,7/22/2076,21018,SO59087,3.99
480,7/23/2076,7/23/2076,7/23/2076,21018,SO59087,2.29
378,7/24/2076,7/24/2076,7/24/2076,27948,SO59088,2443.35
479,7/25/2076,7/25/2076,7/25/2076,27948,SO59088,8.99
477,7/26/2076,7/26/2076,7/26/2076,27948,SO59088,4.99
590,7/27/2076,7/27/2076,7/27/2076,16045,SO59089,769.49
231,7/28/2076,7/28/2076,7/28/2076,16045,SO59089,49.99
488,7/29/2076,7/29/2076,7/29/2076,11674,SO59090,53.99
539,7/30/2076,7/30/2076,7/30/2076,28977,SO59091,24.99
234,7/31/2076,7/31/2076,7/31/2076,28977,SO59091,49.99
480,8/1/2076,8/1/2076,8/1/2076,11206,SO59092,2.29
540,8/2/2076,8/2/2076,8/2/2076,24391,SO59093,32.6
480,8/3/2076,8/3/2076,8/3/2076,24391,SO59093,2.29
484,8/4/2076,8/4/2076,8/4/2076,24391,SO59093,7.95
540,8/5/2076,8/5/2076,8/5/2076,25018,SO59094,32.6
529,8/6/2076,8/6/2076,8/6/2076,25018,SO59094,3.99
480,8/7/2076,8/7/2076,8/7/2076,25018,SO59094,2.29
486,8/8/2076,8/8/2076,8/8/2076,25018,SO59094,159
540,8/9/2076,8/9/2076,8/9/2076,11922,SO59095,32.6
529,8/10/2076,8/10/2076,8/10/2076,11922,SO59095,3.99
536,8/11/2076,8/11/2076,8/11/2076,22776,SO59096,29.99
528,8/12/2076,8/12/2076,8/12/2076,22776,SO59096,4.99
222,8/13/2076,8/13/2076,8/13/2076,22776,SO59096,34.99
475,8/14/2076,8/14/2076,8/14/2076,19894,SO59097,69.99
477,8/15/2076,8/15/2076,8/15/2076,17541,SO59098,4.99
528,8/16/2076,8/16/2076,8/16/2076,27413,SO59099,4.99
222,8/17/2076,8/17/2076,8/17/2076,27413,SO59099,34.99
473,8/18/2076,8/18/2076,8/18/2076,27413,SO59099,63.5
528,8/19/2076,8/19/2076,8/19/2076,25332,SO59100,4.99
214,8/20/2076,8/20/2076,8/20/2076,25332,SO59100,34.99
485,8/21/2076,8/21/2076,8/21/2076,14249,SO59101,21.98
465,8/22/2076,8/22/2076,8/22/2076,14249,SO59101,24.49
237,8/23/2076,8/23/2076,8/23/2076,14249,SO59101,49.99
528,8/24/2076,8/24/2076,8/24/2076,14994,SO59102,4.99
535,8/25/2076,8/25/2076,8/25/2076,14994,SO59102,24.99
529,8/26/2076,8/26/2076,8/26/2076,21865,SO59103,3.99
539,8/27/2076,8/27/2076,8/27/2076,21865,SO59103,24.99
483,8/28/2076,8/28/2076,8/28/2076,21865,SO59103,120
529,8/29/2076,8/29/2076,8/29/2076,19909,SO59104,3.99
539,8/30/2076,8/30/2076,8/30/2076,19909,SO59104,24.99
222,8/31/2076,8/31/2076,8/31/2076,19909,SO59104,34.99
536,9/1/2076,9/1/2076,9/1/2076,17805,SO59105,29.99
480,9/2/2076,9/2/2076,9/2/2076,17805,SO59105,2.29
529,9/3/2076,9/3/2076,9/3/2076,24072,SO59106,3.99
480,9/4/2076,9/4/2076,9/4/2076,24072,SO59106,2.29
530,9/5/2076,9/5/2076,9/5/2076,27840,SO59107,4.99
214,9/6/2076,9/6/2076,9/6/2076,27840,SO59107,34.99
225,9/7/2076,9/7/2076,9/7/2076,27840,SO59107,8.99
529,9/8/2076,9/8/2076,9/8/2076,24137,SO59108,3.99
480,9/9/2076,9/9/2076,9/9/2076,24137,SO59108,2.29
485,9/10/2076,9/10/2076,9/10/2076,16149,SO59109,21.98
473,9/11/2076,9/11/2076,9/11/2076,16149,SO59109,63.5
485,9/12/2076,9/12/2076,9/12/2076,13163,SO59110,21.98
481,9/13/2076,9/13/2076,9/13/2076,13163,SO59110,8.99
485,9/14/2076,9/14/2076,9/14/2076,18077,SO59111,21.98
217,9/15/2076,9/15/2076,9/15/2076,18077,SO59111,34.99
463,9/16/2076,9/16/2076,9/16/2076,18077,SO59111,24.49
478,9/17/2076,9/17/2076,9/17/2076,12604,SO59112,9.99
477,9/18/2076,9/18/2076,9/18/2076,12604,SO59112,4.99
225,9/19/2076,9/19/2076,9/19/2076,12604,SO59112,8.99
591,9/20/2076,9/20/2076,9/20/2076,19687,SO59113,564.99
535,9/21/2076,9/21/2076,9/21/2076,19687,SO59113,24.99
480,9/22/2076,9/22/2076,9/22/2076,19687,SO59113,2.29
597,9/23/2076,9/23/2076,9/23/2076,22114,SO59114,539.99
535,9/24/2076,9/24/2076,9/24/2076,22114,SO59114,24.99
528,9/25/2076,9/25/2076,9/25/2076,22114,SO59114,4.99
214,9/26/2076,9/26/2076,9/26/2076,22114,SO59114,34.99
353,9/27/2076,9/27/2076,9/27/2076,13912,SO59115,2319.99
485,9/28/2076,9/28/2076,9/28/2076,13912,SO59115,21.98
467,9/29/2076,9/29/2076,9/29/2076,13912,SO59115,24.49
359,9/30/2076,9/30/2076,9/30/2076,11796,SO59116,2294.99
485,10/1/2076,10/1/2076,10/1/2076,11796,SO59116,21.98
478,10/2/2076,10/2/2076,10/2/2076,11796,SO59116,9.99
477,10/3/2076,10/3/2076,10/3/2076,11796,SO59116,4.99
214,10/4/2076,10/4/2076,10/4/2076,11796,SO59116,34.99
228,10/5/2076,10/5/2076,10/5/2076,11796,SO59116,49.99
357,10/6/2076,10/6/2076,10/6/2076,13456,SO59117,2319.99
485,10/7/2076,10/7/2076,10/7/2076,13456,SO59117,21.98
225,10/8/2076,10/8/2076,10/8/2076,13456,SO59117,8.99
237,10/9/2076,10/9/2076,10/9/2076,13456,SO59117,49.99
586,10/10/2076,10/10/2076,10/10/2076,14949,SO59118,742.35
217,10/11/2076,10/11/2076,10/11/2076,14949,SO59118,34.99
586,10/12/2076,10/12/2076,10/12/2076,26945,SO59119,742.35
214,10/13/2076,10/13/2076,10/13/2076,26945,SO59119,34.99
579,10/14/2076,10/14/2076,10/14/2076,25588,SO59120,1214.85
479,10/15/2076,10/15/2076,10/15/2076,25588,SO59120,8.99
583,10/16/2076,10/16/2076,10/16/2076,23331,SO59121,1700.99
378,10/17/2076,10/17/2076,10/17/2076,20228,SO59122,2443.35
529,10/18/2076,10/18/2076,10/18/2076,20228,SO59122,3.99
540,10/19/2076,10/19/2076,10/19/2076,20228,SO59122,32.6
222,10/20/2076,10/20/2076,10/20/2076,20228,SO59122,34.99
376,10/21/2076,10/21/2076,10/21/2076,19977,SO59123,2443.35
477,10/22/2076,10/22/2076,10/22/2076,19977,SO59123,4.99
479,10/23/2076,10/23/2076,10/23/2076,19977,SO59123,8.99
225,10/24/2076,10/24/2076,10/24/2076,19977,SO59123,8.99
386,10/25/2076,10/25/2076,10/25/2076,25107,SO59124,1120.49
477,10/26/2076,10/26/2076,10/26/2076,25107,SO59124,4.99
479,10/27/2076,10/27/2076,10/27/2076,25107,SO59124,8.99
225,10/28/2076,10/28/2076,10/28/2076,25107,SO59124,8.99
390,10/29/2076,10/29/2076,10/29/2076,24476,SO59125,1120.49
584,10/30/2076,10/30/2076,10/30/2076,27352,SO59126,539.99
222,10/31/2076,10/31/2076,10/31/2076,27352,SO59126,34.99
564,11/1/2076,11/1/2076,11/1/2076,11054,SO59127,2384.07
214,11/2/2076,11/2/2076,11/2/2076,11054,SO59127,34.99
563,11/3/2076,11/3/2076,11/3/2076,24445,SO59128,2384.07
222,11/4/2076,11/4/2076,11/4/2076,24445,SO59128,34.99
576,11/5/2076,11/5/2076,11/5/2076,24441,SO59129,2384.07
217,11/6/2076,11/6/2076,11/6/2076,24441,SO59129,34.99
604,11/7/2076,11/7/2076,11/7/2076,22231,SO59130,539.99
479,11/8/2076,11/8/2076,11/8/2076,22231,SO59130,8.99
477,11/9/2076,11/9/2076,11/9/2076,22231,SO59130,4.99
487,11/10/2076,11/10/2076,11/10/2076,22231,SO59130,54.99
605,11/11/2076,11/11/2076,11/11/2076,23179,SO59131,539.99
386,11/12/2076,11/12/2076,11/12/2076,20296,SO59132,1120.49
539,11/13/2076,11/13/2076,11/13/2076,20296,SO59132,24.99
384,11/14/2076,11/14/2076,11/14/2076,20110,SO59133,1120.49
583,11/15/2076,11/15/2076,11/15/2076,17262,SO59134,1700.99
222,11/16/2076,11/16/2076,11/16/2076,17262,SO59134,34.99
382,11/17/2076,11/17/2076,11/17/2076,27760,SO59135,1120.49
479,11/18/2076,11/18/2076,11/18/2076,27760,SO59135,8.99
477,11/19/2076,11/19/2076,11/19/2076,27760,SO59135,4.99
222,11/20/2076,11/20/2076,11/20/2076,27760,SO59135,34.99
382,11/21/2076,11/21/2076,11/21/2076,12297,SO59136,1120.49
214,11/22/2076,11/22/2076,11/22/2076,12297,SO59136,34.99
388,11/23/2076,11/23/2076,11/23/2076,27797,SO59137,1120.49
563,11/24/2076,11/24/2076,11/24/2076,16830,SO59138,2384.07
477,11/25/2076,11/25/2076,11/25/2076,16830,SO59138,4.99
479,11/26/2076,11/26/2076,11/26/2076,16830,SO59138,8.99
573,11/27/2076,11/27/2076,11/27/2076,29382,SO59139,2384.07
562,11/28/2076,11/28/2076,11/28/2076,28416,SO59140,2384.07
479,11/29/2076,11/29/2076,11/29/2076,28416,SO59140,8.99
477,11/30/2076,11/30/2076,11/30/2076,28416,SO59140,4.99
222,12/1/2076,12/1/2076,12/1/2076,28416,SO59140,34.99
225,12/2/2076,12/2/2076,12/2/2076,28416,SO59140,8.99
574,12/3/2076,12/3/2076,12/3/2076,13411,SO59141,2384.07
482,12/4/2076,12/4/2076,12/4/2076,13411,SO59141,8.99
606,12/5/2076,12/5/2076,12/5/2076,28325,SO59142,539.99
217,12/6/2076,12/6/2076,12/6/2076,28325,SO59142,34.99
528,12/7/2076,12/7/2076,12/7/2076,11755,SO59143,4.99
535,12/8/2076,12/8/2076,12/8/2076,11755,SO59143,24.99
529,12/9/2076,12/9/2076,12/9/2076,15206,SO59144,3.99
539,12/10/2076,12/10/2076,12/10/2076,15206,SO59144,24.99
217,12/11/2076,12/11/2076,12/11/2076,15206,SO59144,34.99
485,12/12/2076,12/12/2076,12/12/2076,23527,SO59145,21.98
214,12/13/2076,12/13/2076,12/13/2076,23527,SO59145,34.99
580,12/14/2076,12/14/2076,12/14/2076,21020,SO59146,1700.99
479,12/15/2076,12/15/2076,12/15/2076,21020,SO59146,8.99
477,12/16/2076,12/16/2076,12/16/2076,21020,SO59146,4.99
581,12/17/2076,12/17/2076,12/17/2076,21036,SO59147,1700.99
539,12/18/2076,12/18/2076,12/18/2076,21036,SO59147,24.99
529,12/19/2076,12/19/2076,12/19/2076,21036,SO59147,3.99
214,12/20/2076,12/20/2076,12/20/2076,21036,SO59147,34.99
580,12/21/2076,12/21/2076,12/21/2076,17799,SO59148,1700.99
539,12/22/2076,12/22/2076,12/22/2076,17799,SO59148,24.99
583,12/23/2076,12/23/2076,12/23/2076,17756,SO59149,1700.99
477,12/24/2076,12/24/2076,12/24/2076,17756,SO59149,4.99
479,12/25/2076,12/25/2076,12/25/2076,17756,SO59149,8.99
582,12/26/2076,12/26/2076,12/26/2076,17824,SO59150,1700.99
539,12/27/2076,12/27/2076,12/27/2076,17824,SO59150,24.99
529,12/28/2076,12/28/2076,12/28/2076,17824,SO59150,3.99
480,12/29/2076,12/29/2076,12/29/2076,17824,SO59150,2.29
486,12/30/2076,12/30/2076,12/30/2076,17824,SO59150,159
353,12/31/2076,12/31/2076,12/31/2076,15095,SO59151,2319.99
237,1/1/2077,1/1/2077,1/1/2077,12051,SO59152,49.99
539,1/2/2077,1/2/2077,1/2/2077,11530,SO59153,24.99
541,1/3/2077,1/3/2077,1/3/2077,26737,SO59154,28.99
530,1/4/2077,1/4/2077,1/4/2077,26737,SO59154,4.99
222,1/5/2077,1/5/2077,1/5/2077,26737,SO59154,34.99
530,1/6/2077,1/6/2077,1/6/2077,15760,SO59155,4.99
541,1/7/2077,1/7/2077,1/7/2077,15760,SO59155,28.99
480,1/8/2077,1/8/2077,1/8/2077,15760,SO59155,2.29
541,1/9/2077,1/9/2077,1/9/2077,26576,SO59156,28.99
529,1/10/2077,1/10/2077,1/10/2077,24736,SO59157,3.99
540,1/11/2077,1/11/2077,1/11/2077,24736,SO59157,32.6
217,1/12/2077,1/12/2077,1/12/2077,24736,SO59157,34.99
536,1/13/2077,1/13/2077,1/13/2077,23067,SO59158,29.99
528,1/14/2077,1/14/2077,1/14/2077,23067,SO59158,4.99
234,1/15/2077,1/15/2077,1/15/2077,23067,SO59158,49.99
478,1/16/2077,1/16/2077,1/16/2077,21693,SO59159,9.99
217,1/17/2077,1/17/2077,1/17/2077,21693,SO59159,34.99
478,1/18/2077,1/18/2077,1/18/2077,16497,SO59160,9.99
477,1/19/2077,1/19/2077,1/19/2077,16497,SO59160,4.99
536,1/20/2077,1/20/2077,1/20/2077,23060,SO59161,29.99
528,1/21/2077,1/21/2077,1/21/2077,23060,SO59161,4.99
485,1/22/2077,1/22/2077,1/22/2077,23060,SO59161,21.98
478,1/23/2077,1/23/2077,1/23/2077,23060,SO59161,9.99
477,1/24/2077,1/24/2077,1/24/2077,23060,SO59161,4.99
487,1/25/2077,1/25/2077,1/25/2077,23060,SO59161,54.99
477,1/26/2077,1/26/2077,1/26/2077,21492,SO59162,4.99
478,1/27/2077,1/27/2077,1/27/2077,21492,SO59162,9.99
475,1/28/2077,1/28/2077,1/28/2077,20114,SO59163,69.99
482,1/29/2077,1/29/2077,1/29/2077,20114,SO59163,8.99
476,1/30/2077,1/30/2077,1/30/2077,19856,SO59164,69.99
228,1/31/2077,1/31/2077,1/31/2077,19856,SO59164,49.99
467,2/1/2077,2/1/2077,2/1/2077,19856,SO59164,24.49
475,2/2/2077,2/2/2077,2/2/2077,17036,SO59165,69.99
231,2/3/2077,2/3/2077,2/3/2077,17036,SO59165,49.99
474,2/4/2077,2/4/2077,2/4/2077,12107,SO59166,69.99
234,2/5/2077,2/5/2077,2/5/2077,12107,SO59166,49.99
477,2/6/2077,2/6/2077,2/6/2077,17428,SO59167,4.99
214,2/7/2077,2/7/2077,2/7/2077,17428,SO59167,34.99
477,2/8/2077,2/8/2077,2/8/2077,18776,SO59168,4.99
489,2/9/2077,2/9/2077,2/9/2077,18776,SO59168,53.99
225,2/10/2077,2/10/2077,2/10/2077,18776,SO59168,8.99
485,2/11/2077,2/11/2077,2/11/2077,18600,SO59169,21.98
476,2/12/2077,2/12/2077,2/12/2077,16590,SO59170,69.99
234,2/13/2077,2/13/2077,2/13/2077,16590,SO59170,49.99
475,2/14/2077,2/14/2077,2/14/2077,12508,SO59171,69.99
490,2/15/2077,2/15/2077,2/15/2077,12508,SO59171,53.99
225,2/16/2077,2/16/2077,2/16/2077,12508,SO59171,8.99
528,2/17/2077,2/17/2077,2/17/2077,17703,SO59172,4.99
536,2/18/2077,2/18/2077,2/18/2077,17703,SO59172,29.99
217,2/19/2077,2/19/2077,2/19/2077,17703,SO59172,34.99
225,2/20/2077,2/20/2077,2/20/2077,17703,SO59172,8.99
539,2/21/2077,2/21/2077,2/21/2077,20058,SO59173,24.99
529,2/22/2077,2/22/2077,2/22/2077,20058,SO59173,3.99
480,2/23/2077,2/23/2077,2/23/2077,20058,SO59173,2.29
539,2/24/2077,2/24/2077,2/24/2077,16536,SO59174,24.99
480,2/25/2077,2/25/2077,2/25/2077,16536,SO59174,2.29
536,2/26/2077,2/26/2077,2/26/2077,21514,SO59175,29.99
528,2/27/2077,2/27/2077,2/27/2077,21514,SO59175,4.99
222,2/28/2077,2/28/2077,2/28/2077,21514,SO59175,34.99
529,3/1/2077,3/1/2077,3/1/2077,21112,SO59176,3.99
538,3/2/2077,3/2/2077,3/2/2077,21112,SO59176,21.49
541,3/3/2077,3/3/2077,3/3/2077,12566,SO59177,28.99
530,3/4/2077,3/4/2077,3/4/2077,12566,SO59177,4.99
487,3/5/2077,3/5/2077,3/5/2077,12566,SO59177,54.99
537,3/6/2077,3/6/2077,3/6/2077,11066,SO59178,35
528,3/7/2077,3/7/2077,3/7/2077,11066,SO59178,4.99
480,3/8/2077,3/8/2077,3/8/2077,11066,SO59178,2.29
530,3/9/2077,3/9/2077,3/9/2077,12636,SO59179,4.99
217,3/10/2077,3/10/2077,3/10/2077,12636,SO59179,34.99
530,3/11/2077,3/11/2077,3/11/2077,13569,SO59180,4.99
214,3/12/2077,3/12/2077,3/12/2077,13569,SO59180,34.99
225,3/13/2077,3/13/2077,3/13/2077,13569,SO59180,8.99
528,3/14/2077,3/14/2077,3/14/2077,11716,SO59181,4.99
537,3/15/2077,3/15/2077,3/15/2077,11716,SO59181,35
480,3/16/2077,3/16/2077,3/16/2077,11716,SO59181,2.29
528,3/17/2077,3/17/2077,3/17/2077,11928,SO59182,4.99
537,3/18/2077,3/18/2077,3/18/2077,11928,SO59182,35
528,3/19/2077,3/19/2077,3/19/2077,11838,SO59183,4.99
537,3/20/2077,3/20/2077,3/20/2077,11838,SO59183,35
480,3/21/2077,3/21/2077,3/21/2077,11838,SO59183,2.29
484,3/22/2077,3/22/2077,3/22/2077,11838,SO59183,7.95
528,3/23/2077,3/23/2077,3/23/2077,12895,SO59184,4.99
537,3/24/2077,3/24/2077,3/24/2077,12895,SO59184,35
485,3/25/2077,3/25/2077,3/25/2077,12895,SO59184,21.98
478,3/26/2077,3/26/2077,3/26/2077,12895,SO59184,9.99
477,3/27/2077,3/27/2077,3/27/2077,12895,SO59184,4.99
225,3/28/2077,3/28/2077,3/28/2077,12895,SO59184,8.99
374,3/29/2077,3/29/2077,3/29/2077,16727,SO59185,2443.35
484,3/30/2077,3/30/2077,3/30/2077,16727,SO59185,7.95
590,3/31/2077,3/31/2077,3/31/2077,14379,SO59186,769.49
214,4/1/2077,4/1/2077,4/1/2077,14379,SO59186,34.99
237,4/2/2077,4/2/2077,4/2/2077,14379,SO59186,49.99
596,4/3/2077,4/3/2077,4/3/2077,15904,SO59187,539.99
485,4/4/2077,4/4/2077,4/4/2077,15904,SO59187,21.98
234,4/5/2077,4/5/2077,4/5/2077,15904,SO59187,49.99
355,4/6/2077,4/6/2077,4/6/2077,14374,SO59188,2319.99
537,4/7/2077,4/7/2077,4/7/2077,14374,SO59188,35
528,4/8/2077,4/8/2077,4/8/2077,14374,SO59188,4.99
480,4/9/2077,4/9/2077,4/9/2077,14374,SO59188,2.29
353,4/10/2077,4/10/2077,4/10/2077,13452,SO59189,2319.99
485,4/11/2077,4/11/2077,4/11/2077,13452,SO59189,21.98
478,4/12/2077,4/12/2077,4/12/2077,13452,SO59189,9.99
477,4/13/2077,4/13/2077,4/13/2077,13452,SO59189,4.99
376,4/14/2077,4/14/2077,4/14/2077,20219,SO59190,2443.35
479,4/15/2077,4/15/2077,4/15/2077,20219,SO59190,8.99
225,4/16/2077,4/16/2077,4/16/2077,20219,SO59190,8.99
477,4/17/2077,4/17/2077,4/17/2077,20219,SO59190,4.99
382,4/18/2077,4/18/2077,4/18/2077,24460,SO59191,1120.49
390,4/19/2077,4/19/2077,4/19/2077,25057,SO59192,1120.49
605,4/20/2077,4/20/2077,4/20/2077,22404,SO59193,539.99
562,4/21/2077,4/21/2077,4/21/2077,11056,SO59194,2384.07
222,4/22/2077,4/22/2077,4/22/2077,11056,SO59194,34.99
577,4/23/2077,4/23/2077,4/23/2077,25418,SO59195,1214.85
481,4/24/2077,4/24/2077,4/24/2077,25418,SO59195,8.99
577,4/25/2077,4/25/2077,4/25/2077,25394,SO59196,1214.85
222,4/26/2077,4/26/2077,4/26/2077,25394,SO59196,34.99
561,4/27/2077,4/27/2077,4/27/2077,24644,SO59197,2384.07
479,4/28/2077,4/28/2077,4/28/2077,24644,SO59197,8.99
584,4/29/2077,4/29/2077,4/29/2077,22291,SO59198,539.99
217,4/30/2077,4/30/2077,4/30/2077,22291,SO59198,34.99
605,5/1/2077,5/1/2077,5/1/2077,25989,SO59199,539.99
479,5/2/2077,5/2/2077,5/2/2077,25989,SO59199,8.99
225,5/3/2077,5/3/2077,5/3/2077,25989,SO59199,8.99
477,5/4/2077,5/4/2077,5/4/2077,25989,SO59199,4.99
382,5/5/2077,5/5/2077,5/5/2077,20374,SO59200,1120.49
581,5/6/2077,5/6/2077,5/6/2077,17443,SO59201,1700.99
489,5/7/2077,5/7/2077,5/7/2077,17443,SO59201,53.99
388,5/8/2077,5/8/2077,5/8/2077,15925,SO59202,1120.49
606,5/9/2077,5/9/2077,5/9/2077,22395,SO59203,539.99
538,5/10/2077,5/10/2077,5/10/2077,22395,SO59203,21.49
480,5/11/2077,5/11/2077,5/11/2077,22395,SO59203,2.29
484,5/12/2077,5/12/2077,5/12/2077,22395,SO59203,7.95
575,5/13/2077,5/13/2077,5/13/2077,13595,SO59204,2384.07
222,5/14/2077,5/14/2077,5/14/2077,13595,SO59204,34.99
577,5/15/2077,5/15/2077,5/15/2077,13007,SO59205,1214.85
214,5/16/2077,5/16/2077,5/16/2077,13007,SO59205,34.99
586,5/17/2077,5/17/2077,5/17/2077,29055,SO59206,742.35
477,5/18/2077,5/18/2077,5/18/2077,29055,SO59206,4.99
479,5/19/2077,5/19/2077,5/19/2077,29055,SO59206,8.99
225,5/20/2077,5/20/2077,5/20/2077,29055,SO59206,8.99
225,5/21/2077,5/21/2077,5/21/2077,11447,SO59207,8.99
573,5/22/2077,5/22/2077,5/22/2077,11447,SO59207,2384.07
575,5/23/2077,5/23/2077,5/23/2077,11455,SO59208,2384.07
489,5/24/2077,5/24/2077,5/24/2077,11455,SO59208,53.99
225,5/25/2077,5/25/2077,5/25/2077,11455,SO59208,8.99
576,5/26/2077,5/26/2077,5/26/2077,11456,SO59209,2384.07
479,5/27/2077,5/27/2077,5/27/2077,11456,SO59209,8.99
477,5/28/2077,5/28/2077,5/28/2077,11456,SO59209,4.99
217,5/29/2077,5/29/2077,5/29/2077,11456,SO59209,34.99
359,5/30/2077,5/30/2077,5/30/2077,12560,SO59210,2294.99
477,5/31/2077,5/31/2077,5/31/2077,12560,SO59210,4.99
478,6/1/2077,6/1/2077,6/1/2077,12560,SO59210,9.99
491,6/2/2077,6/2/2077,6/2/2077,12560,SO59210,53.99
361,6/3/2077,6/3/2077,6/3/2077,12599,SO59211,2294.99
478,6/4/2077,6/4/2077,6/4/2077,12599,SO59211,9.99
222,6/5/2077,6/5/2077,6/5/2077,12599,SO59211,34.99
225,6/6/2077,6/6/2077,6/6/2077,12599,SO59211,8.99
353,6/7/2077,6/7/2077,6/7/2077,13600,SO59212,2319.99
478,6/8/2077,6/8/2077,6/8/2077,13600,SO59212,9.99
477,6/9/2077,6/9/2077,6/9/2077,13600,SO59212,4.99
